search URL:,https://patents.google.com/?q=%28Quantum+Teleportation%29&oq=Quantum+Teleportation
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2014124739-A1,Self-assembled quantum computers and methods of producing the same ,The University Of Memphis Research Foundation,Russell J. Deaton,2012-11-08,2013-11-08,2014-05-08,,https://patents.google.com/patent/US20140124739A1/en,https://patentimages.storage.googleapis.com/c5/89/ba/cada1c6eddea48/US20140124739A1-20140508-D00000.png
WO-2006131062-A1,The preparation process of a cell scale ecology functional film containing micronanometer crystal tourmaline powder ,"Zhongyuan Bai, Yingtao Zhao, Xianghao Chui, Zixiang Wang, Yong Zhang, Tao Wu","Zhongyuan Bai, Yingtao Zhao, Xianghao Chui, Zixiang Wang, Yong Zhang, Tao Wu",2005-06-08,2006-06-05,2006-12-14,,https://patents.google.com/patent/WO2006131062A1/en,
CN-114446412-A,Molecular generation method and device based on quantum gate control recurrent neural network ,上海图灵智算量子科技有限公司,"赵翔, 钱龙",2022-02-07,2022-02-07,2022-05-06,,https://patents.google.com/patent/CN114446412A/en,https://patentimages.storage.googleapis.com/70/ca/77/c6114bebc09768/HDA0003496678510000011.png
US-2023169387-A1,CORRECTING QUANTUM ERRORS BASED ON QUANTUM ERROR CORRECTION CACHES (QECCs) ,"Red Hat, Inc.","Stephen Coady, Leigh Griffin",2021-11-29,2021-11-29,2023-06-01,,https://patents.google.com/patent/US20230169387A1/en,https://patentimages.storage.googleapis.com/fb/b8/51/a16e1569b211d2/US20230169387A1-20230601-D00000.png
US-11657312-B2,Short-depth active learning quantum amplitude estimation without eigenstate collapse ,International Business Machines Corporation,"Ismail Yunus Akhalwaya, Kenneth Clarkson, Lior Horesh, Mark S. Squillante, Shashanka Ubaru, Vasileios Kalantzis",2020-01-31,2020-01-31,2023-05-23,2023-05-23,https://patents.google.com/patent/US11657312B2/en,https://patentimages.storage.googleapis.com/cf/6d/30/48c983d8f1079a/US11657312-20230523-D00000.png
US-11450760-B2,Quantum structures using aperture channel tunneling through depletion region ,equal1.labs Inc.,"Dirk Robert Walter Leipold, George Adrian Maxim, Michael Albert Asker",2018-06-20,2020-01-20,2022-09-20,2022-09-20,https://patents.google.com/patent/US11450760B2/en,https://patentimages.storage.googleapis.com/0e/6d/5d/49478f7942c623/US11450760-20220920-D00000.png
CN-212365076-U,Quantum voting device based on quantum homomorphic signature ,陕西师范大学,宋云,2019-01-30,2020-01-15,2021-01-15,2021-01-15,https://patents.google.com/patent/CN212365076U/en,https://patentimages.storage.googleapis.com/7e/a6/f6/918b58af45809e/HDA0002368843850000011.png
WO-2023053035-A1,Methods and systems for eigenstate preparation of a target hamiltonian on a quantum computer ,1Qb Information Technologies Inc.,"Jessica Lemieux, Artur SCHERER, Pooya Ronagh",2021-09-29,2022-09-28,2023-04-06,,https://patents.google.com/patent/WO2023053035A1/en,
US-11394537-B2,Homomorphic encryption with quantum key distribution encapsulation ,"Jpmorgan Chase Bank, N.A.","Farzam Toudeh-Fallah, Marco Pistoia, Antigoni Ourania POLYCHRONIADOU",2020-10-22,2020-12-08,2022-07-19,2022-07-19,https://patents.google.com/patent/US11394537B2/en,https://patentimages.storage.googleapis.com/7c/8d/30/069af132b2c863/US11394537-20220719-D00000.png
CN-112564900-A,Satellite-ground quantum key distribution method based on orbital angular momentum ,"国网福建省电力有限公司信息通信分公司, 南京南瑞国盾量子技术有限公司, 南京南瑞信息通信科技有限公司, 南瑞集团有限公司, 国家电网有限公司","王晟, 张松磊, 陈新星, 卞宇翔, 冯宝, 张天兵, 陈月华, 胡倩倩, 贾玮, 林昱, 张强强, 马亚妮",2020-12-08,2020-12-08,2021-03-26,,https://patents.google.com/patent/CN112564900A/en,https://patentimages.storage.googleapis.com/1a/07/19/1cc41708fdbf93/HDA0002822898160000011.png
US-11621785-B2,Quantum communications systems comprising multiple-channel quantum repeaters ,Corning Incorporated,"Nikolay Alekseyevich Kaliteevskiy, Fedor Dmitrievich Kiselev, Michal Mlejnek",2019-06-28,2020-06-16,2023-04-04,2023-04-04,https://patents.google.com/patent/US11621785B2/en,https://patentimages.storage.googleapis.com/ba/ca/e2/5c243169c6d551/US11621785-20230404-D00000.png
CN-112862103-A,Integrated light quantum computing chip and preparation method thereof ,中国科学技术大学,"王辉, 彭礼超, 覃俭, 钟翰森, 何玉明, 陆朝阳, 潘建伟",2021-03-05,2021-03-05,2021-05-28,,https://patents.google.com/patent/CN112862103A/en,https://patentimages.storage.googleapis.com/22/23/a8/d38bdc88c6363d/HDA0002964279810000011.png
US-10903413-B2,Semiconductor process optimized for quantum structures ,Equal!.Labs Inc.,"Dirk Robert Walter Leipold, George Adrian Maxim, Michael Albert Asker",2018-06-20,2020-01-05,2021-01-26,2021-01-26,https://patents.google.com/patent/US10903413B2/en,https://patentimages.storage.googleapis.com/ac/2e/db/0a15400a27a36d/US10903413-20210126-D00000.png
US-11823010-B2,Accelerated pattern matching method on a quantum computing system ,"IonQ, Inc., University Of Maryland","Pradeep NIROULA, Yunseong NAM",2020-05-28,2021-05-06,2023-11-21,2023-11-21,https://patents.google.com/patent/US11823010B2/en,https://patentimages.storage.googleapis.com/5f/f6/d5/a39819701997b3/US11823010-20231121-D00000.png
WO-2006083112-A1,Spin qubit-based quantum computing logic gate ,"Jung-Beom Choi, Sang-Don Lee, Seung-Jun Shin","Jung-Beom Choi, Sang-Don Lee, Seung-Jun Shin",2005-02-02,2006-02-01,2006-08-10,,https://patents.google.com/patent/WO2006083112A1/en,
CN-114492760-A,Prediction method and device based on quantum gate control recurrent neural network ,上海图灵智算量子科技有限公司,赵翔,2022-02-07,2022-02-07,2022-05-13,,https://patents.google.com/patent/CN114492760A/en,https://patentimages.storage.googleapis.com/1b/6c/a4/1f007ed2190534/HDA0003496679220000011.png
CN-114283903-A,Method for predicting protein drug binding force based on quantum gated recurrent neural network ,上海图灵智算量子科技有限公司,赵翔,2022-02-07,2022-02-07,2022-04-05,,https://patents.google.com/patent/CN114283903A/en,https://patentimages.storage.googleapis.com/1d/cc/28/7814af1bfab2a8/HDA0003496679550000011.png
CN-114496297-A,Method and device for predicting stability of new corona vaccine by using quantum gated recurrent neural network ,上海图灵智算量子科技有限公司,赵翔,2022-02-07,2022-02-07,2022-05-13,,https://patents.google.com/patent/CN114496297A/en,https://patentimages.storage.googleapis.com/d9/a0/ce/5e6337a4eb2147/HDA0003496662860000011.png
US-2023168956-A1,Preventing quantum errors using a quantum error correction algorithm trainer (qecat) table ,"Red Hat, Inc.","Leigh Griffin, Stephen Coady",2021-11-29,2021-11-29,2023-06-01,,https://patents.google.com/patent/US20230168956A1/en,https://patentimages.storage.googleapis.com/4a/de/51/1f489fb5c3fb5b/US20230168956A1-20230601-D00000.png
US-2023112525-A1,Provisioning fucntional-level information to be utilized in gate-level processing of quantum circuits ,Classiq Technologies LTD.,"Amir Naveh, Shmuel Ur, Yehuda Naveh, Ofek Kirzner, Ravid Alon, Tal Goren, Nir Minerbi",2021-10-12,2021-10-12,2023-04-13,,https://patents.google.com/patent/US20230112525A1/en,https://patentimages.storage.googleapis.com/0c/d1/c5/edd540bb78cff8/US20230112525A1-20230413-D00000.png
US-2023013702-A1,Method and System for Comparing Two Quantum States ,Alpine Quantum Technologies Gmbh,"Andreas Elben, Christian Kokail, Rick Van Bijnen, Benoît Vermersch, Peter Zoller",2019-12-04,2019-12-04,2023-01-19,,https://patents.google.com/patent/US20230013702A1/en,https://patentimages.storage.googleapis.com/d1/c5/48/61bab2dfb42913/US20230013702A1-20230119-D00000.png
US-2021233617-A1,Accelerated molecular dynamics simulation method on a quantum-classical hybrid computing system ,"IonQ, Inc.","Pradeep NIROULA, Wengang Zhang, Yunseong NAM",2020-01-29,2021-01-29,2021-07-29,,https://patents.google.com/patent/US20210233617A1/en,https://patentimages.storage.googleapis.com/89/8f/2b/5961ffc3a00ef8/US20210233617A1-20210729-D00000.png
US-2022408248-A1,Quantum authentication for wireless user equipment (ue) ,T-Mobile Innovations Llc,Marouane Balmakhtar,2021-06-21,2021-06-21,2022-12-22,,https://patents.google.com/patent/US20220408248A1/en,https://patentimages.storage.googleapis.com/90/a3/a5/8b3858709939af/US20220408248A1-20221222-D00000.png
CN-116438552-A,Strategic suspension of quantum state leakage mitigation ,国际商业机器公司,"O·戴尔, A·科科尔斯-冈萨雷斯, M·塔基塔, D·麦凯",2020-11-12,2021-11-09,2023-07-14,,https://patents.google.com/patent/CN116438552A/en,https://patentimages.storage.googleapis.com/3b/06/c3/2ce6d9fb66a293/HDA0004223242490000011.png
JP-5669069-B2,"Quantum state generation method, quantum state generation apparatus, and program ","日本電信電話株式会社, 国立大学法人大阪大学","徳永　裕己, 裕己 徳永, 信之 井元, 信之 井元",2011-08-24,2011-08-24,2015-02-12,2015-02-12,https://patents.google.com/patent/JP5669069B2/en,https://patentimages.storage.googleapis.com/58/3d/7b/b9bf6ab23041c6/0005669069-10.png
US-2023163842-A1,Quantum Tampering Threat Management ,"At&T Intellectual Property I, L.P.","Moshiur Rahman, Daniel Solero, William Trost",2020-11-30,2022-10-17,2023-05-25,,https://patents.google.com/patent/US20230163842A1/en,https://patentimages.storage.googleapis.com/29/e6/de/f14c492c93cbbb/US20230163842A1-20230525-D00000.png
CN-109409534-A,A method of the detection complete separability of the diagonal state of four quantum bit clusters ,浙江工商大学,"张威, 蒋丽珍",2018-10-25,2018-10-25,2019-03-01,,https://patents.google.com/patent/CN109409534A/en,
US-11112842-B1,Resetting qubits in a superconducting quantum processor ,"Rigetti & Co, Inc.","Robert Stanley Smith, Nikolas Anton Tezak",2017-10-06,2018-10-03,2021-09-07,2021-09-07,https://patents.google.com/patent/US11112842B1/en,https://patentimages.storage.googleapis.com/a6/a4/b9/960a7c30baa8ba/US11112842-20210907-D00000.png
US-7876901-B2,Alternative design for quantum cryptographic entangling probe ,The United States Of America As Represented By The Secretary Of The Army,Howard E. Brandt,2007-03-29,2007-03-29,2011-01-25,2011-01-25,https://patents.google.com/patent/US7876901B2/en,https://patentimages.storage.googleapis.com/23/31/ba/ed96b56e84a25c/US07876901-20110125-D00001.png
CN-111130771-A,Quantum network coding method based on quantum state non-loss ,北京邮电大学,"陈秀波, 徐刚, 潘兴博",2019-12-24,2019-12-24,2020-05-08,,https://patents.google.com/patent/CN111130771A/en,https://patentimages.storage.googleapis.com/55/88/83/23fa2c2de70cf9/HDA0002334585730000011.png
CN-109039603-B,Fault-tolerant semi-quantum key distribution method based on decoherence-free subspace ,西北大学,"张明慧, 彭进业, 曹正文, 贺晨, 刘维琪",2018-07-31,2018-07-31,2020-09-04,2020-09-04,https://patents.google.com/patent/CN109039603B/en,https://patentimages.storage.googleapis.com/a0/cf/24/34014cdc736c39/RE-HDA0001748562110000011.png
US-11343001-B2,Photon exchange based quantum network and method of operating such a network ,Nederlandse Organisatie Voor Toegepast-Natuurwetenschappelijk Onderzoek Tno,"Erwin John Van Zwet, Ronald Hanson, Peter Conway HUMPHREYS, Norbert KALB",2018-12-05,2019-12-05,2022-05-24,2022-05-24,https://patents.google.com/patent/US11343001B2/en,https://patentimages.storage.googleapis.com/53/83/e6/f19fc40448c5f1/US11343001-20220524-D00000.png
CN-107493295-B,A kind of different account number safety login method based on blind quantum calculation ,中南大学,"石金晶, 陈慧, 周芳, 邓家明",2017-09-06,2017-09-06,2019-09-24,2019-09-24,https://patents.google.com/patent/CN107493295B/en,
JP-2022530389-A,Multiple control quantum state inversion gate ,インターナショナル・ビジネス・マシーンズ・コーポレーション,"フー、シャオハン, マスロフ、ドミトリー, ピストイア、マルコ, ガンベッタ、ジェイ",2019-04-25,2020-04-14,2022-06-29,,https://patents.google.com/patent/JP2022530389A/en,https://patentimages.storage.googleapis.com/2e/36/61/50498d1fcee890/2022530389000002.png
CN-112101518-B,Quantum system capable of simulating any nonlinear activation function ,华南理工大学,"崔巍, 颜世露",2020-08-05,2020-08-05,2023-02-10,2023-02-10,https://patents.google.com/patent/CN112101518B/en,https://patentimages.storage.googleapis.com/ed/6e/e3/8ab912d5a7e089/HDA0002618351460000011.png
US-2023229951-A1,Quantum analog computing at room temperature using conventional electronic circuitry ,Technologies Infinityq Inc.,"Jean-Michel SELLIER, Kristina KAPANOVA",2020-05-29,2021-05-28,2023-07-20,,https://patents.google.com/patent/US20230229951A1/en,https://patentimages.storage.googleapis.com/24/ba/d8/39d26ed105bc36/US20230229951A1-20230720-D00000.png
CN-111404691-B,Quantum secret sharing method with credible authentication based on quantum walking ,成都信息工程大学,"昌燕, 李雪杨, 张仕斌",2020-03-02,2020-03-02,2021-04-27,2021-04-27,https://patents.google.com/patent/CN111404691B/en,https://patentimages.storage.googleapis.com/c5/a4/53/3cf73e9b7a0439/HDA0002397460480000011.png
JP-5003142-B2,Polarization coding-phase coding converter and quantum communication system using the same ,"日本電気株式会社, 独立行政法人科学技術振興機構","明宏 桐原, 邦裕 小島",2006-12-22,2006-12-22,2012-08-15,2012-08-15,https://patents.google.com/patent/JP5003142B2/en,https://patentimages.storage.googleapis.com/ac/d3/ff/7338802b060053/0005003142-2.png
CN-108768645-B,Fault-tolerant asymmetric quantum conversation method based on decoherence-free subspace ,西北大学,"张明慧, 曹正文, 彭进业, 贺晨, 祁媚, 李小亚",2018-07-31,2018-07-31,2020-06-19,2020-06-19,https://patents.google.com/patent/CN108768645B/en,https://patentimages.storage.googleapis.com/3a/cd/89/d6e59bc49027c7/HDA0001748557970000011.png
US-2023032530-A1,Selecting a Quantum Computer ,Classiq Technologies LTD,"Amir Naveh, Shmuel Ur, Eyal Cornfeld, Adam Goldfeld, Lior Gazit, Ravid Alon, Ofek Kirzner, Yehuda Naveh",2022-10-06,2022-10-06,2023-02-02,,https://patents.google.com/patent/US20230032530A1/en,https://patentimages.storage.googleapis.com/34/d8/9a/b007df9c68a53b/US20230032530A1-20230202-D00000.png
WO-2023051550-A1,Programmable high-dimensional quantum computing chip structure based on integrated optics ,中国人民解放军军事科学院国防科技创新研究院,"强晓刚, 王超",2021-09-28,2022-09-27,2023-04-06,,https://patents.google.com/patent/WO2023051550A1/en,https://patentimages.storage.googleapis.com/84/0f/2a/328c098241245b/PCTCN2022121834-appb-300001.png
EP-4148631-A1,Method for reducing quantum circuit depth for amplitude estimation ,Cambridge Quantum Computing Limited,"Matthias ROSENKRANZ, Michael Lubasch, Mattia FIORENTINI, Kirill Plekhanov",2021-09-08,2022-09-07,2023-03-15,,https://patents.google.com/patent/EP4148631A1/en,https://patentimages.storage.googleapis.com/54/2e/63/0c549bd9294e1a/imgf0001.png
US-2023274178-A1,Debugging executing quantum services using service definition layers ,"Red Hat, Inc.","Leigh Griffin, Stephen Coady",2022-02-25,2022-02-25,2023-08-31,,https://patents.google.com/patent/US20230274178A1/en,https://patentimages.storage.googleapis.com/fe/63/52/62fea0a066586d/US20230274178A1-20230831-D00000.png
US-2023244459-A1,Hybrid compilation apparatus and method for quantum-classical code sequences ,Intel Corporation,"Xiang Zou, Justin Hogaboam, Pradnya Laxman Khalate, Xin-Chuan Wu, Anne MATSUURA, Shavindra Premaratne",2022-01-31,2022-01-31,2023-08-03,,https://patents.google.com/patent/US20230244459A1/en,https://patentimages.storage.googleapis.com/45/6d/10/5c2c3e5e321a97/US20230244459A1-20230803-D00000.png
CN-111865581-B,Quantum secret sharing method based on tensor network and quantum communication system ,西南大学,"赖红, 张强, 张宇",2020-07-16,2020-07-16,2021-05-25,2021-05-25,https://patents.google.com/patent/CN111865581B/en,https://patentimages.storage.googleapis.com/4e/ae/bb/e36d7cada25aaa/HDA0002587194180000011.png
US-11600658-B2,Quantum coupler facilitating suppression of ZZ interactions between qubits ,International Business Machines Corporation,"Aaron Finck, John Blair, April Carniol, Oliver Dial, Muir KUMPH",2020-06-30,2020-06-30,2023-03-07,2023-03-07,https://patents.google.com/patent/US11600658B2/en,https://patentimages.storage.googleapis.com/28/51/93/5307023cfa26ac/US11600658-20230307-D00000.png
US-11809960-B2,Systems for real-time event manipulation prevention through artificial intelligence-assisted quantum computing ,Bank Of America Corporation,Suki Ramasamy,2020-06-10,2020-06-10,2023-11-07,2023-11-07,https://patents.google.com/patent/US11809960B2/en,https://patentimages.storage.googleapis.com/85/69/0a/b06d0b28ec33ec/US11809960-20231107-D00000.png
US-2018180970-A1,"Morphable Identity, Networkable Photonic Quantum Logic Gate System & Method ",Daniel S. Klotzer,Daniel S. Klotzer,2003-01-13,2018-02-20,2018-06-28,,https://patents.google.com/patent/US20180180970A1/en,https://patentimages.storage.googleapis.com/ba/a0/80/2b8353baaa92e4/US20180180970A1-20180628-D00000.png
CN-110557250-B,Multi-party quantum key negotiation method based on four-particle x state ,苏州大学,"李太超, 姜敏, 吕诚名, 王庚, 戴丽丽, 李格格",2019-09-12,2019-09-12,2021-07-02,2021-07-02,https://patents.google.com/patent/CN110557250B/en,https://patentimages.storage.googleapis.com/3f/9b/29/4a0787a19f35b0/HDA0002201561730000011.png
CN-111585659-B,Quantum communication device based on multiple entangled sideband modes ,山西大学,"田龙, 李庆回, 郑耀辉, 王雅君",2020-04-30,2020-04-30,2021-03-30,2021-03-30,https://patents.google.com/patent/CN111585659B/en,https://patentimages.storage.googleapis.com/31/fc/0a/f260149712b4cc/HDA0002899041750000011.png
CN-109167663-B,Multi-user quantum key distribution method and system based on dense coding ,成都信息工程大学,"张仕斌, 李佳程, 高艺珊, 邵婷婷",2018-10-30,2018-10-30,2020-10-27,2020-10-27,https://patents.google.com/patent/CN109167663B/en,https://patentimages.storage.googleapis.com/3e/75/1d/d3fd252d1a8c73/HDA0002591691780000011.png
WO-2023084425-A1,Methods and systems for solving a problem using qubit coupled cluster and binary encoding of quantum information ,Oti Lumionics Inc.,"Artur IZMAYLOV, Robert A. Lang, Scott Nicholas GENIN, Ilya RYABINKIN",2021-11-10,2022-11-10,2023-05-19,,https://patents.google.com/patent/WO2023084425A1/en,
US-9996802-B2,Quantum optical system ,Kabushiki Kaisha Toshiba,"Anthony John Bennett, Andrew James Shields",2016-10-14,2017-02-16,2018-06-12,2018-06-12,https://patents.google.com/patent/US9996802B2/en,https://patentimages.storage.googleapis.com/25/74/5b/b54a09415d817b/US09996802-20180612-D00000.png
CN-111490875-B,Cloud data semi-quantum secure sharing method and system based on proxy re-encryption ,成都信息工程大学,"昌燕, 张仕斌",2020-04-23,2020-04-23,2021-03-05,2021-03-05,https://patents.google.com/patent/CN111490875B/en,https://patentimages.storage.googleapis.com/5b/f6/bb/e7908cc269905f/1.png
US-11720263-B2,Arrangement of memory cells for a quantum-computing device ,Nokia Technologies Oy,Robert L. Willett,2018-10-26,2019-10-22,2023-08-08,2023-08-08,https://patents.google.com/patent/US11720263B2/en,https://patentimages.storage.googleapis.com/f3/2d/f1/748ff5a39ab3d8/US11720263-20230808-D00000.png
US-2023162072-A1,Quantum Computing with Hybrid Memory Cube for Data Centers ,Bank Of America Corporation,Elvis Nyamwange,2021-11-22,2021-11-22,2023-05-25,,https://patents.google.com/patent/US20230162072A1/en,https://patentimages.storage.googleapis.com/d9/c3/56/2e2e66e79136c3/US20230162072A1-20230525-D00000.png
US-10307662-B1,Game system and method utilizing quantum phenomena as integral part of game play ,Christopher Cantwell,Christopher Cantwell,2016-01-25,2017-01-25,2019-06-04,2019-06-04,https://patents.google.com/patent/US10307662B1/en,https://patentimages.storage.googleapis.com/93/1e/97/5dd6b295f9491f/US10307662-20190604-D00000.png
US-11580437-B2,"Topological quantum computing components, systems, and methods ","Streamline Automation Llc, Wake Forest University","David L. Carroll, Alton J. Reich, Roberto Di Salvo",2019-10-21,2020-10-21,2023-02-14,2023-02-14,https://patents.google.com/patent/US11580437B2/en,https://patentimages.storage.googleapis.com/cb/cc/64/913ca429ae8ae2/US11580437-20230214-D00000.png
CN-114399053-A,Quantum discrimination circuit and model for progressive training ,上海图灵智算量子科技有限公司,李翔宇,2022-02-01,2022-03-01,2022-04-26,,https://patents.google.com/patent/CN114399053A/en,https://patentimages.storage.googleapis.com/a4/08/c0/01ec752ef4a81d/HDA0003525411330000011.png
US-10868119-B2,Semiconductor quantum structures using preferential tunneling through thin insulator layers ,equal1.labs Inc.,"Dirk Robert Walter Leipold, George Adrian Maxim, Michael Albert Asker",2018-06-20,2020-01-20,2020-12-15,2020-12-15,https://patents.google.com/patent/US10868119B2/en,https://patentimages.storage.googleapis.com/6f/19/65/f8418dc4f0454f/US10868119-20201215-D00000.png
CN-113517040-B,Quantum intrinsic solver implementation method and device and electronic equipment ,北京百度网讯科技有限公司,"晋力京, 王鑫, 孟则霖, 王青鹤",2021-07-12,2021-07-12,2022-03-15,2022-03-15,https://patents.google.com/patent/CN113517040B/en,https://patentimages.storage.googleapis.com/b9/53/1b/17ea193e090662/HDA0003159072530000011.png
CN-117043789-A,Quantum generation countermeasure network with provable convergence ,谷歌有限责任公司,"牛玥蓁, H·奈文, V·斯梅良斯基, S·博伊索卡斯特里洛",2021-03-12,2022-03-10,2023-11-10,,https://patents.google.com/patent/CN117043789A/en,
US-2022366289-A1,Relativistic quantum computer / quantum gravity computer ,James Tagg,James Tagg,2018-10-25,2019-10-16,2022-11-17,,https://patents.google.com/patent/US20220366289A1/en,https://patentimages.storage.googleapis.com/e3/b6/f6/0c786be1b3235e/US20220366289A1-20221117-D00000.png
CN-108512659-A,A kind of quantum secret information sharing method and system suitable for company property management ,成都信息工程大学,"邵婷婷, 张仕斌",2018-03-13,2018-03-13,2018-09-07,,https://patents.google.com/patent/CN108512659A/en,
CN-111901112-A,"Quantum secret information equal exchange method, system and application based on dense coding ",西藏民族大学,"江英华, 赵江波, 郭晓军, 何磊",2020-08-07,2020-08-07,2020-11-06,,https://patents.google.com/patent/CN111901112A/en,https://patentimages.storage.googleapis.com/2b/81/b1/30fdb8ffe0d4f7/HDA0002623398980000011.png
US-2023093578-A1,Nuclear spin wave quantum register for solid state quantum network nodes ,California Institute Of Technology,"Andrei RUSKUC, Joonhee CHOI, Chun-Ju Wu, Andrei Faraon",2021-08-30,2022-08-30,2023-03-23,,https://patents.google.com/patent/US20230093578A1/en,https://patentimages.storage.googleapis.com/bb/55/27/17af96ee23daa0/US20230093578A1-20230323-D00000.png
US-11270221-B2,Unsupervised clustering in quantum feature spaces using quantum similarity matrices ,International Business Machines Corporation,"Anna T. Phan, Don Greenberg",2019-06-28,2019-06-28,2022-03-08,2022-03-08,https://patents.google.com/patent/US11270221B2/en,https://patentimages.storage.googleapis.com/dc/32/b5/07affa1947c42b/US11270221-20220308-D00000.png
CN-110490332-A,A kind of quantum prisoner's game method ,浙江工商大学,"何德, 叶天语",2019-08-23,2019-08-23,2019-11-22,,https://patents.google.com/patent/CN110490332A/en,
US-10873019-B2,Topological programmable scalable quantum computing machine utilizing chord line quasi unidimensional aperature tunneling semiconductor structures ,equal1.labs Inc.,"Dirk Robert Walter Leipold, George Adrian Maxim, Michael Albert Asker",2018-06-20,2019-07-29,2020-12-22,2020-12-22,https://patents.google.com/patent/US10873019B2/en,https://patentimages.storage.googleapis.com/32/03/53/a81ade55adfe42/US10873019-20201222-D00000.png
US-10854738-B2,Semiconductor process for quantum structures with staircase active well ,equal1.labs Inc.,"Dirk Robert Walter Leipold, George Adrian Maxim, Michael Albert Asker",2018-06-20,2020-01-13,2020-12-01,2020-12-01,https://patents.google.com/patent/US10854738B2/en,https://patentimages.storage.googleapis.com/39/4c/62/6ee3957be59630/US10854738-20201201-D00000.png
US-2021319478-A1,"Automatic Cloud, Hybrid, and Quantum-Based Optimization Techniques for Communication Channels ","CloudNCo, Inc. dba NextUser",Matthieu Dejardins,2014-05-13,2021-06-22,2021-10-14,,https://patents.google.com/patent/US20210319478A1/en,https://patentimages.storage.googleapis.com/b5/41/0b/04bd27787d53a8/US20210319478A1-20211014-D00000.png
US-2022405362-A1,System for secure verification of authentication data using quantum computing and a distributed server network ,Bank Of America Corporation,"Obi Reddy Yanamala, Ravi Ranjan Shandilya, Vinay Jaisinghani, Kumaresan Karuppiah, Samson Paulraj",2021-06-21,2021-06-21,2022-12-22,,https://patents.google.com/patent/US20220405362A1/en,https://patentimages.storage.googleapis.com/d8/81/56/1c1bbee1f7c24f/US20220405362A1-20221222-D00000.png
CN-111483615-B,Method for realizing pointing posture of quantum satellite to ground optical station ,"中国科学院微小卫星创新研究院, 上海微小卫星工程中心","蒋虎, 邓雷, 余金培, 李晓红",2020-04-17,2020-04-17,2021-06-29,2021-06-29,https://patents.google.com/patent/CN111483615B/en,https://patentimages.storage.googleapis.com/cb/a0/7f/655d3739a85874/HDA0002455019070000011.png
US-2023325703-A1,Optimizing execution of quantum service definition files using a quantum optimization database ,"Red Hat, Inc.","Stephen Coady, Leigh Griffin",2022-04-11,2022-04-11,2023-10-12,,https://patents.google.com/patent/US20230325703A1/en,https://patentimages.storage.googleapis.com/53/bb/ef/8ab1b36e17332d/US20230325703A1-20231012-D00000.png
CN-111314073-B,Information leakage resistant quantum conversation method based on single photon with polarization and empty mode freedom degrees ,浙江工商大学,"叶天语, 李宏坤, 胡家莉",2020-02-24,2020-02-24,2022-04-22,2022-04-22,https://patents.google.com/patent/CN111314073B/en,https://patentimages.storage.googleapis.com/f5/e9/e1/0c3091e81683d1/HDA0002389895160000011.png
CN-111327420-B,Semi-quantum key distribution method based on single photon with polarization and empty mode freedom degrees ,浙江工商大学,"叶天语, 李宏坤, 胡家莉",2020-02-24,2020-02-24,2022-10-04,2022-10-04,https://patents.google.com/patent/CN111327420B/en,https://patentimages.storage.googleapis.com/13/34/c8/0796a5cdcac89f/HDA0002389947680000011.png
JP-5091196-B2,Quantum correlated photon pair generator and entangled photon pair generator ,日本電信電話株式会社,弘樹 武居,2009-06-30,2009-06-30,2012-12-05,2012-12-05,https://patents.google.com/patent/JP5091196B2/en,https://patentimages.storage.googleapis.com/10/7d/30/5b1bb314f41d75/0005091196-7.png
EP-3979351-A1,"Quantum dot electroluminescent component, manufacturing method, and display device ","Boe Technology Group Co., Ltd.","Wenhai MEI, Zhenqi ZHANG, Aidi ZHANG",2019-05-31,2020-03-30,2022-04-06,,https://patents.google.com/patent/EP3979351A1/en,https://patentimages.storage.googleapis.com/33/4e/c2/d7cb647433ad0f/imgf0001.png
US-2023186195-A1,Interactive network and method for securing conveyance services ,"Teleport Mobility, Inc.","Alexis DaCosta, Vince Coletti",2016-08-16,2023-02-10,2023-06-15,,https://patents.google.com/patent/US20230186195A1/en,https://patentimages.storage.googleapis.com/06/c9/90/1fae0411e1280e/US20230186195A1-20230615-D00000.png
US-11244241-B1,Quantum device facilitating a cross-resonance operation in a dispersive regime ,International Business Machines Corporation,"Jay Michael Gambetta, Jerry M. Chow, Easwar Magesan, Abhinav Kandala, Zlatko K. Minev",2020-09-21,2020-09-21,2022-02-08,2022-02-08,https://patents.google.com/patent/US11244241B1/en,https://patentimages.storage.googleapis.com/b7/52/3a/dd8b18a3cadba0/US11244241-20220208-D00000.png
CN-113156736-B,Ultra-wide frequency tuning quantum light source chip based on class II parametric down-conversion ,南京大学,"徐平, 薛广太, 祝世宁",2021-01-12,2021-01-12,2022-11-11,2022-11-11,https://patents.google.com/patent/CN113156736B/en,https://patentimages.storage.googleapis.com/ec/6a/0d/1ca86f57821a51/HDA0002893183940000011.png
CN-108469673-B,The quantum imaging device and method of entangled photon pairs time and position coincidence detection ,南昌大学,"鄢秋荣, 王慧, 袁成龙, 李冰",2018-01-16,2018-01-16,2019-10-29,2019-10-29,https://patents.google.com/patent/CN108469673B/en,
CN-103346877-B,Based on chamber QED without quantum dialogue method ,浙江工商大学,叶天语,2013-06-28,2013-06-28,2016-03-09,2016-03-09,https://patents.google.com/patent/CN103346877B/en,
